store_id,store_name,store_number,street_address,city_name,state_iso2_code,postal_code,place_name,state_fips_code,county_fips_code,country_iso3_code,trade_channel,trade_sub_channel,parent_company_store_count,independent_store_indicator,latitude,longitude,lat_long_precision,annual_sales_range,annual_sales,square_feet,full_time_employee_count,checkout_lane_count,owner_id,owner_family_id,owner_name,owner_city,owner_state_iso2_code,owner_state_fips_code,owner_county_fips_code,supplier_id,supplier_family_id,supplier_name,supplier_city_name,supplier_state_iso2_code,supplier_state_fips_code,supplier_county_fips_code,closest_dc_name,closest_dc_distance_miles
937371,10 Box Cost Plus,388,322 N Lynn Riggs Blvd,Claremore,OK,740176818,Claremore,40,131,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.3148,-95.6146,Geocoded to specific address,"$12,000,001 to $16,000,000",14300000,29000,48,7,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,272
133915,10 Box Cost Plus,108,1101 S Thompson St,Springdale,AR,727646311,Springdale,5,143,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.1737,-94.138,Geocoded to specific address,"$20,000,001 to $25,000,000",22100000,32000,47,6,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,EDWARDSVILLE (GROC),286
7572106,10 Box Cost Plus,192,1716 N Mississippi Ave,Ada,OK,74820,Ada,40,123,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,34.7897,-96.6699,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,32000,53,7,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,153
209782,10 Box Cost Plus,347,8801 Geyer Springs Rd,Little Rock,AR,722095053,Little Rock,5,119,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,34.6706,-92.3428,Geocoded to specific address,"$16,000,001 to $20,000,000",18200000,26000,32,5,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,HUMBOLDT,211
286430,10 Box Cost Plus,348,380 Harkrider St,Conway,AR,720326607,Conway,5,45,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,35.0835,-92.4361,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,46000,124,7,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,HUMBOLDT,207
96250,10 Box Cost Plus,286,301 N Missouri Ave Ste 2,Corning,AR,724221603,Corning,5,21,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.4137,-90.5871,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,16000,28,4,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,HUMBOLDT,107
482436,10 Box Cost Plus,349,100 S Knoxville Ave,Russellville,AR,728015315,Russellville,5,115,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,35.2777,-93.1205,Geocoded to specific address,"$25,000,001 to $30,000,000",26000000,35000,102,11,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,HUMBOLDT,242
290107,10 Box Cost Plus,363,705 N Kentucky Ave,West Plains,MO,657752085,West Plains,29,91,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.7329,-91.8758,Geocoded to specific address,"$12,000,001 to $16,000,000",14300000,21000,44,6,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,EDWARDSVILLE (GROC),171
887017,10 Box Cost Plus,204,50 Berry Rd,Bonne Terre,MO,636281373,Bonne Terre,29,187,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,37.9237,-90.5413,Geocoded to specific address,"$6,000,001 to $8,000,000",7800000,29000,47,7,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,EDWARDSVILLE (GROC),64
266718,10 Box Cost Plus,357,103 N Dixieland Rd,Rogers,AR,727563203,Rogers,5,7,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.3356,-94.1425,Geocoded to specific address,"$16,000,001 to $20,000,000",16900000,35000,111,11,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,EDWARDSVILLE (GROC),279
516254,10 Box Cost Plus,172,3100 Grand Ave,Fort Smith,AR,729046709,Fort Smith,5,131,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,35.3855,-94.3984,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,28000,80,7,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,FORT WORTH,253
801883,10 Box Cost Plus,506,600 E Cherokee Ave,Sallisaw,OK,749554800,Sallisaw,40,135,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,35.4608,-94.7835,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,34000,27,5,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,FORT WORTH,243
7336814,10 Box Cost Plus,272,1301 Shelby Rd,Poplar Bluff,MO,639019051,Poplar Bluff,29,23,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,36.7806,-90.4399,Geocoded to specific address,"$12,000,001 to $16,000,000",15600000,24000,86,9,24039,51800,Harps Food Stores Inc,Springdale,AR,5,143,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,HUMBOLDT,113
108105,2 Js Thriftway Market,,902 Frontage Rd,Idalou,TX,793299111,Idalou,48,303,USA,Grocery,Supermarket-Conventional,2-3 Stores,Independent Store,33.6622,-101.6944,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,11000,15,3,999999,99999,Independent,,,,,325,490,Affiliated Foods Inc,Amarillo,TX,48,381,FORT WORTH,263
432489,3 Rivers Grocery Market,4453,9400 US Highway 60 W,Kevil,KY,420539678,Kevil,21,145,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,37.0624,-88.8028,Geocoded to specific address,"$4,000,001 to $6,000,000",4160000,13000,18,4,999999,99999,Independent,,,,,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,89
1946041,305 E 181 Deli Grocery,,305 E 181st St,Bronx,NY,104572335,Bronx,36,5,USA,Grocery,Supermarket-Natural/Gourmet Foods,1 Store,Independent Store,40.8541,-73.899,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,11000,39,5,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,WILLIAMSPORT,224
97785,4 Ts Family Market,,801 E Jack Choate Ave,Hennessey,OK,737429655,Hennessey,40,73,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,36.1167,-97.8911,Geocoded to specific address,"$2,000,001 to $4,000,000",2600000,12000,20,4,999999,99999,Independent,,,,,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,243
12302,55 Fulton Market,1640,55 Fulton St,New York,NY,100381821,New York,36,61,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,40.7088,-74.0048,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,10000,46,12,999999,99999,Independent,,,,,80244,7820,C & S Wholesale/Dist Ctr,Westfield,MA,25,13,WILLIAMSPORT,215
69305,8 Mile Foodland,964,18880 W 8 Mile Rd,Southfield,MI,480754129,Southfield,26,125,USA,Grocery,Supermarket-Conventional,2-3 Stores,Independent Store,42.4443,-83.2283,Geocoded to specific address,"$12,000,001 to $16,000,000",15600000,21000,28,5,999999,99999,Independent,,,,,18751,34780,Spartan Stores/Dist Ctr,Byron Center,MI,26,81,AUSTINBURG,130
7926336,812 Supermercado,,2825 Fm 812 Rd,Del Valle,TX,78617,Del Valle,48,21,USA,Grocery,Superette,1 Store,Independent Store,30.0967,-97.602,Geocoded to specific address,"$1,500,001 to $2,000,000",1716000,18000,9,3,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,FORT WORTH,176
7967216,88 Marketplace,,2105 S Jefferson St Fl 2,Chicago,IL,606161822,Chicago,17,31,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,41.8544,-87.6417,Geocoded to specific address,"$25,000,001 to $30,000,000",27300000,52000,23,18,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,MUNCIE,157
290625,99 Ranch Market,1106,569 S Mason Rd,Katy,TX,774502437,Katy,48,201,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,29.7757,-95.7516,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,30000,53,7,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,218
500311,99 Ranch Market,1103,3430 Highway 6,Sugar Land,TX,774784408,Sugar Land,48,157,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,29.5893,-95.5975,Geocoded to specific address,"$2,000,001 to $4,000,000",2600000,22000,62,11,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,233
980778,99 Ranch Market,1107,6929 Airport Blvd Ste 110,Austin,TX,787523603,Austin,48,453,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,30.3374,-97.7186,Geocoded to specific address,"$6,000,001 to $8,000,000",7800000,28000,62,11,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,161
422923,99 Ranch Market,101,1005 Blalock Rd,Houston,TX,770557441,Houston,48,201,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,29.7856,-95.5234,Geocoded to specific address,"$30,000,001 to $35,000,000",33800000,54000,68,20,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,223
174100,99 Ranch Market,1102,131 W Spring Creek Pkwy,Plano,TX,750234618,Plano,48,85,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,33.0595,-96.6948,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,45000,47,4,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,46
586685,99 Ranch Market,109,12230 Westheimer Rd,Houston,TX,770776042,Houston,48,201,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,29.7364,-95.5961,Geocoded to specific address,"$6,000,001 to $8,000,000",7800000,25000,54,7,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,224
968998,99 Ranch Market,621,110 Odendhal Ave,Gaithersburg,MD,208772741,Gaithersburg,24,31,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,39.1495,-77.2054,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,29000,54,8,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,26750,7820,C & S Wholesale/Dist Ctr,Robesonia,PA,42,11,WILLIAMSPORT,44
989898,99 Ranch Market,983,10780 Fairfax Blvd,Fairfax,VA,220304323,Fairfax,51,600,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,38.8554,-77.3155,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,28000,57,8,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,26750,7820,C & S Wholesale/Dist Ctr,Robesonia,PA,42,11,WILLIAMSPORT,57
268273,99 Ranch Market,602,420 Grand St,Jersey City,NJ,73024240,Jersey City,34,17,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,40.7171,-74.0534,Geocoded to specific address,"$8,000,001 to $12,000,000",11700000,36000,71,13,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,80705,7820,C & S Wholesale/Dist Ctr,Windsor Locks,CT,9,3,WILLIAMSPORT,213
7909574,99 Ranch Market,,1500 Old Country Rd Ste 112,Westbury,NY,115905115,Westbury,36,59,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,40.7466,-73.5957,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,34000,58,9,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,WILLIAMSPORT,236
7520543,99 Ranch Market,603,450 Hackensack Ave,Hackensack,NJ,76016312,Hackensack,34,3,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,40.9098,-74.0302,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,40000,51,6,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,80705,7820,C & S Wholesale/Dist Ctr,Windsor Locks,CT,9,3,WILLIAMSPORT,219
350014,99 Ranch Market,601,561 Us Highway 1,Edison,NJ,88174400,Edison,34,23,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,40.5067,-74.397,Geocoded to specific address,"$12,000,001 to $16,000,000",13000000,42000,52,10,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,80705,7820,C & S Wholesale/Dist Ctr,Windsor Locks,CT,9,3,WILLIAMSPORT,191
7620811,99 Ranch Market,104,9292 Warren Pkwy Ste 200,Frisco,TX,750358741,Frisco,48,85,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,33.1092,-96.803,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,34000,54,7,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,44
7434919,99 Ranch Market,105,2532 Old Denton Rd,Carrollton,TX,75006,Carrollton,48,113,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,32.9798,-96.9098,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,21000,55,8,39057,35685,Tawa Supermarkets Inc,Buena Park,CA,6,59,2989,10540,SuperValu/Dist Ctr,Los Angeles,CA,6,37,FORT WORTH,33
1764169,A & C Supermarket,,3210 S Wilmington St,Raleigh,NC,276033654,Raleigh,37,183,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,35.7365,-78.6504,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,20000,24,6,999999,99999,Independent,,,,,23173,41880,H T Hackney Co/Dist Ctr,Waynesville,NC,37,87,WILLIAMSPORT,270
45904,A & J Seabra Supermarkets,11,839 W Sample Rd,Pompano Beach,FL,330642002,Pompano Beach,12,11,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,26.2761,-80.1348,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,20000,56,6,82235,30115,Seabras Group Inc/NJ Div,Newark,NJ,34,13,1034,10540,SuperValu/Dist Ctr,Pompano Beach,FL,12,11,ATLANTIC GROCERY SUPPLY,32
802545,A & J Seabras,66,180 Schuyler Ave,Kearny,NJ,70323915,Kearny,34,17,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,40.7553,-74.1449,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,15000,45,8,82235,30115,Seabras Group Inc/NJ Div,Newark,NJ,34,13,80705,7820,C & S Wholesale/Dist Ctr,Windsor Locks,CT,9,3,WILLIAMSPORT,210
7781,A & J Seabras,65,1132 Liberty Ave,Hillside,NJ,72052103,Hillside,34,39,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,40.6925,-74.2367,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,9000,23,5,82235,30115,Seabras Group Inc/NJ Div,Newark,NJ,34,13,80705,7820,C & S Wholesale/Dist Ctr,Windsor Locks,CT,9,3,WILLIAMSPORT,204
896988,A Matter Of Health,,138 Rockland Plz,Nanuet,NY,109542210,Nanuet,36,87,USA,Grocery,Supermarket-Natural/Gourmet Foods,1 Store,Independent Store,41.0989,-74.0152,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,8000,32,5,999999,99999,Independent,,,,,401548,10540,United Natural Foods/Dist Ctr,Montgomery,NY,36,71,WILLIAMSPORT,225
2048349,Abbeville Supermarket,200850,337 Main St E,Abbeville,GA,310014220,Abbeville,13,315,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,31.9929,-83.3001,Geocoded to specific address,"$2,000,001 to $4,000,000",2600000,25000,12,7,999999,99999,Independent,,,,,9582,18870,Ira Higdon Grocery Co,Cairo,GA,13,131,PLANT CITY,284
7546062,Abundance Food Cooperative,,571 South Ave,Rochester,NY,146201335,Rochester,36,55,USA,Grocery,Supermarket-Natural/Gourmet Foods,1 Store,Independent Store,43.1445,-77.6053,Geocoded to specific address,"$4,000,001 to $6,000,000",4160000,8000,69,11,999999,99999,Independent,,,,,90593,7820,C & S Wholesale/Dist Ctr,Du Bois,PA,42,33,AUSTINBURG,190
7529318,Acapulco Tropical,,5612 14th St W,Bradenton,FL,342073609,Bradenton,12,81,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,27.4418,-82.5754,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,12000,29,6,999999,99999,Independent,,,,,9616,10540,SuperValu/Dist Ctr,Quincy,FL,12,39,PLANT CITY,51
104430,Ace Supermarket,,200 S Mccarty Ave,Eagle Lake,TX,774342433,Eagle Lake,48,89,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,29.588,-96.3355,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,12000,13,2,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,FORT WORTH,218
149539,Acme Fresh Market,1,1835 W Market St,Akron,OH,443137028,Akron,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.1121,-81.5749,Geocoded to specific address,"$40,000,001 to $45,000,000",44200000,76000,111,13,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,60
172307,Acme Fresh Market,20,1225 W Pleasant Valley Rd,Cleveland,OH,441346712,Cleveland,39,35,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.3615,-81.6876,Geocoded to specific address,"$16,000,001 to $20,000,000",18200000,51000,68,10,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,52
63909,Acme Fresh Market,16,1474 N Main St,North Canton,OH,447201640,North Canton,39,151,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,40.8924,-81.4064,Geocoded to specific address,"$25,000,001 to $30,000,000",29900000,66000,89,11,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,68
62678,Acme Fresh Market,6,3200 Greenwich Rd,Barberton,OH,442035764,Norton,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.0258,-81.6402,Geocoded to specific address,"$25,000,001 to $30,000,000",27300000,38000,58,9,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,67
62730,Acme Fresh Market,12,2630 Bailey Rd,Cuyahoga Falls,OH,442212216,Cuyahoga Falls,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.146,-81.4742,Geocoded to specific address,"$25,000,001 to $30,000,000",28600000,27000,62,9,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,55
62751,Acme Fresh Market,10,2226 State Rd,Cuyahoga Falls,OH,442231430,Cuyahoga Falls,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.1373,-81.5086,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,23000,52,8,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,57
62767,Acme Fresh Market,17,4445 Kent Rd,Stow,OH,442244332,Stow,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.1556,-81.4017,Geocoded to specific address,"$12,000,001 to $16,000,000",14300000,51000,56,9,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,52
62785,Acme Fresh Market,4,116 W Streetsboro St,Hudson,OH,442362738,Hudson,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.24,-81.4475,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,46000,71,10,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,49
63077,Acme Fresh Market,18,2147 East Ave,Akron,OH,443142233,Akron,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.0457,-81.571,Geocoded to specific address,"$16,000,001 to $20,000,000",16900000,32000,71,10,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,64
63067,Acme Fresh Market,15,3979 Medina Rd,Akron,OH,443332444,Akron,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.138,-81.6421,Geocoded to specific address,"$45,000,001 to $50,000,000",49400000,58000,75,12,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,61
63089,Acme Fresh Market,14,3235 Manchester Rd,Akron,OH,443191400,Akron,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.012,-81.5541,Geocoded to specific address,"$30,000,001 to $35,000,000",31200000,60000,60,12,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,65
585891,Acme Fresh Market,11,600 South Ave,Tallmadge,OH,442782828,Tallmadge,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.0856,-81.4439,Geocoded to specific address,"$25,000,001 to $30,000,000",27300000,49000,66,8,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,58
375761,Acme Fresh Market,7,1709 E Main St,Kent,OH,442402849,Kent,39,133,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.1562,-81.3321,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,40000,49,6,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,50
63037,Acme Fresh Market,2,2420 Wedgewood Dr,Akron,OH,443122432,Akron,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,41.0477,-81.4425,Geocoded to specific address,"$30,000,001 to $35,000,000",32500000,75000,104,11,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,60
202849,Acme Fresh Market,19,2905 Whipple Ave NW,Canton,OH,447081533,Canton,39,151,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,40.8315,-81.4244,Geocoded to specific address,"$25,000,001 to $30,000,000",28600000,40000,80,11,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,73
7277408,Acme Fresh Market,21,3875 Massillon Rd Ste 100,Uniontown,OH,446857844,Uniontown,39,153,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,40.9572,-81.4655,Geocoded to specific address,"$20,000,001 to $25,000,000",23400000,57000,71,10,561,810,Fred W Albrecht Grocery Co,Akron,OH,39,153,19392,10540,SuperValu/Dist Ctr,New Stanton,PA,42,129,AUSTINBURG,66
7552132,Ada Market By Forest Hills Foods,1401,444 Ada Dr SE,Ada,MI,493019105,Ada,26,81,USA,Grocery,Supermarket-Limited Assortment,101-200 Stores,Chain Store,42.9556,-85.4837,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,10000,56,10,195642,34780,Spartan Stores/Retail,Byron Center,MI,26,81,18751,34780,Spartan Stores/Dist Ctr,Byron Center,MI,26,81,MUNCIE,189
7967331,Adams Fairacre Farms,,636 Route 211 E,Middletown,NY,109411722,Middletown,36,71,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,41.4641,-74.3659,Geocoded to specific address,"$20,000,001 to $25,000,000",22100000,32000,95,13,64932,1805,Adams Fairacre Farms Inc,Poughkeepsie,NY,36,27,888888,88888,Small Supplier,,,,,WILLIAMSPORT,223
492363,Adams Fairacre Farms,,765 Dutchess Tpke,Poughkeepsie,NY,126032057,Poughkeepsie,36,27,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,41.7005,-73.878,Geocoded to specific address,"$25,000,001 to $30,000,000",26000000,45000,104,12,64932,1805,Adams Fairacre Farms Inc,Poughkeepsie,NY,36,27,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,253
3983487,Adams Fairacre Farms,,160 Old Post Rd,Wappingers Falls,NY,125904923,Wappingers Falls,36,27,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,41.574,-73.9087,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,36000,97,13,64932,1805,Adams Fairacre Farms Inc,Poughkeepsie,NY,36,27,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,246
15777,Adams Fairacre Farms,,1560 Ulstre Ave,Lake Katrine,NY,124495407,Lake Katrine,36,111,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,41.9768,-73.9879,Geocoded to specific address,"$20,000,001 to $25,000,000",20800000,11000,87,13,64932,1805,Adams Fairacre Farms Inc,Poughkeepsie,NY,36,27,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,259
1655573,Adams Fairacre Farms,,1240 Union Ave,Newburgh,NY,125501637,Newburgh,36,71,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,41.5418,-74.0746,Geocoded to specific address,"$20,000,001 to $25,000,000",20800000,29000,87,12,64932,1805,Adams Fairacre Farms Inc,Poughkeepsie,NY,36,27,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,238
169,Adams Hometown Market,498,115 Main St,Monson,MA,10571320,Monson,25,13,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,42.0987,-72.3158,Geocoded to specific address,"$16,000,001 to $20,000,000",16900000,19000,32,7,33916,7080,Bozzutos Inc/Adams Supermarkets,Cheshire,CT,9,9,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,335
